"Country","Code","year","gdpcap","pop","gdp"
"Finland","FIN",1998,29715.3418,5164236,153457037875.865
"Finland","FIN",1999,30986.88867,5175921,160385687791.715
"Finland","FIN",2000,32689.76953,5187953,169592987902.472
"Finland","FIN",2001,33481.67969,5200475,174120638185.853
"Finland","FIN",2002,33986.55469,5213368,177184416651.096
"Finland","FIN",2003,34607.21875,5227106,180895600771.438
"Finland","FIN",2004,35888.61328,5242175,188134391321.084
"Finland","FIN",2005,36787.25781,5258933,193461724076.517
"Finland","FIN",2006,38160.70313,5277490,201392729161.544
"Finland","FIN",2007,39998.52734,5297741,211901838228.739
"Finland","FIN",2008,40129.65234,5319452,213467759399.318
"Finland","FIN",2009,36662.61328,5342266,195861432396.892
"Finland","FIN",2010,37615.11328,5365784,201834572996.012
"Finland","FIN",2011,38432,5390036,207149863552
"Finland","FIN",2012,37704,5414769,204158450376
"Finland","FIN",2013,37246,5438984,202580398064
"Finland","FIN",2014,36858,5461410,201296649780
"Finland","FIN",2015,36836,5481128,201902831008
"Finland","FIN",2016,37239,5497714,204729371646
"Finland","FIN",2017,38366.55859,5511372,211452376749.285
"Finland","FIN",2018,38896.69922,5522585,214810327661.884
"France","FRA",1300,1423,15806721,22492963983
"France","FRA",1400,1795,10930922,19621004990
"France","FRA",1500,1694,14867558,25185643252
"France","FRA",1600,1610,18314616,29486531760
"France","FRA",1700,1694,21992322,37254993468
"France","FRA",1710,1643,22592810,37119986830
"France","FRA",1720,1728,23193336,40078084608
"France","FRA",1730,1728,23793816,41115714048
"France","FRA",1740,1659,24394330,40470193470
"France","FRA",1750,1677,24994842,41916350034
"France","FRA",1760,1643,25571370,42013760910
"France","FRA",1770,1694,26147880,44294508720
"France","FRA",1780,1710,26724322,45698590620
"France","FRA",1820,1809,31299931,56621575179
"France","FRA",1821,1953,31466736,61454535408
"France","FRA",1822,1875,31650924,59345482500
"France","FRA",1823,1934,31852668,61603059912
"France","FRA",1824,1986,32055698,63662616228
"France","FRA",1825,1898,32260022,61229521756
"France","FRA",1826,1949,32465648,63275547952
"France","FRA",1827,1908,32672585,62339292180
"France","FRA",1828,1897,32880842,62374957274
"France","FRA",1829,1946,33079302,64372321692
"France","FRA",1830,1898,33267853,63142384994
"France","FRA",1831,1926,33446379,64417725954
"France","FRA",1832,2091,33614762,70288467342
"France","FRA",1833,2053,33772885,69335732905
"France","FRA",1834,2056,33931751,69763680056
"France","FRA",1835,2125,34091365,72444150625
"France","FRA",1836,2090,34251730,71586115700
"France","FRA",1837,2118,34412849,72886414182
"France","FRA",1838,2211,34574726,76444719186
"France","FRA",1839,2130,34733003,73981296390
"France","FRA",1840,2276,34887644,79404277744
"France","FRA",1841,2321,35038615,81324625415
"France","FRA",1842,2260,35185880,79520088800
"France","FRA",1843,2370,35329405,83730689850
"France","FRA",1844,2444,35473515,86697270660
"France","FRA",1845,2359,35618212,84023362108
"France","FRA",1846,2356,35763500,84258806000
"France","FRA",1847,2606,35909381,93579846886
"France","FRA",1848,2437,36055856,87868121072
"France","FRA",1849,2506,36192055,90697289830
"France","FRA",1850,2546,36317907,92465391222
"France","FRA",1851,2499,36422807,91020594693
"France","FRA",1852,2652,36517158,96843503016
"France","FRA",1853,2515,36600899,92051260985
"France","FRA",1854,2627,36684828,96371043156
"France","FRA",1855,2577,36768948,94753578996
"France","FRA",1856,2687,36853256,99024698872
"France","FRA",1857,2836,36937755,104755473180
"France","FRA",1858,3029,37022445,112140985905
"France","FRA",1859,2828,37110539,104948604292
"France","FRA",1860,3016,37202052,112201388832
"France","FRA",1861,2820,37297001,105177542820
"France","FRA",1862,3051,37395401,114093368451
"France","FRA",1863,3145,37497267,117928904715
"France","FRA",1864,3169,37599408,119152523952
"France","FRA",1865,3067,37701824,115631494208
"France","FRA",1866,3083,37804516,116551322828
"France","FRA",1867,2890,37907484,109552628760
"France","FRA",1868,3159,38010729,120075892911
"France","FRA",1869,3198,38103149,121853870502
"France","FRA",1870,2990,38184704,114172264960
"France","FRA",1871,3027,38255352,115798950504
"France","FRA",1872,3312,38315053,126899455536
"France","FRA",1873,3064,38363767,117546582088
"France","FRA",1874,3438,38412539,132062309082
"France","FRA",1875,3537,38461370,136037865690
"France","FRA",1876,3233,38510260,124503670580
"France","FRA",1877,3390,38559209,130715718510
"France","FRA",1878,3333,38608217,128681187261
"France","FRA",1879,3113,38664188,120361617244
"France","FRA",1880,3379,38727144,130859019576
"France","FRA",1881,3497,38797107,135673483179
"France","FRA",1882,3647,38874098,141773835406
"France","FRA",1883,3647,38958140,142080336580
"France","FRA",1884,3591,39042361,140201118351
"France","FRA",1885,3518,39126760,137647941680
"France","FRA",1886,3566,39211339,139827634874
"France","FRA",1887,3585,39296096,140876504160
"France","FRA",1888,3617,39381034,142441199978
"France","FRA",1889,3701,39458204,146034813004
"France","FRA",1890,3787,39527583,149690956821
"France","FRA",1891,3877,39589146,153487119042
"France","FRA",1892,3974,39642871,157540769354
"France","FRA",1893,4041,39688732,160382166012
"France","FRA",1894,4186,39734644,166329219784
"France","FRA",1895,4095,39780605,162901577475
"France","FRA",1896,4280,39826616,170457916480
"France","FRA",1897,4207,39872676,167744347932
"France","FRA",1898,4399,39918787,175602744013
"France","FRA",1899,4640,39965598,185440374720
"France","FRA",1900,4584,40013112,183420105408
"France","FRA",1901,4505,40061330,180476291650
"France","FRA",1902,4423,40110254,177407653442
"France","FRA",1903,4513,40159884,181241556492
"France","FRA",1904,4538,40209573,182471042274
"France","FRA",1905,4613,40259319,185716238547
"France","FRA",1906,4691,40309123,189090095993
"France","FRA",1907,4894,40358986,197516877484
"France","FRA",1908,4854,40408906,196144829724
"France","FRA",1909,5048,40401655,203947554440
"France","FRA",1910,4726,40337510,190635072260
"France","FRA",1911,5180,40216750,208322765000
"France","FRA",1912,5601,40039650,224262079650
"France","FRA",1913,5555,39806486,221125029730
"France","FRA",1914,5158,39574676,204126178808
"France","FRA",1915,5177,39344212,203684985524
"France","FRA",1916,5520,39115087,215915280240
"France","FRA",1917,4748,38887294,184636871912
"France","FRA",1918,3819,38672226,147689231094
"France","FRA",1919,4481,38550359,172744158679
"France","FRA",1920,5144,38521777,198156020888
"France","FRA",1921,4901,38586564,189112750164
"France","FRA",1922,5754,38744811,222937642494
"France","FRA",1923,5984,38996611,233355720224
"France","FRA",1924,6661,39250046,261444556406
"France","FRA",1925,6641,39505129,262353561689
"France","FRA",1926,6773,39761869,269307138737
"France","FRA",1927,6621,40020278,264974260638
"France","FRA",1928,7063,40280367,284500232121
"France","FRA",1929,7508,40477066,303901811528
"France","FRA",1930,7224,40610060,293367073440
"France","FRA",1931,6751,40679030,274624131530
"France","FRA",1932,6311,40683658,256754565638
"France","FRA",1933,6757,40623618,274493786826
"France","FRA",1934,6682,40563668,271046429576
"France","FRA",1935,6513,40503806,263801288478
"France","FRA",1936,6765,40444032,273603876480
"France","FRA",1937,7152,40384347,288828849744
"France","FRA",1938,7119,40324749,287071888131
"France","FRA",1939,7640,40306394,307940850160
"France","FRA",1940,6443,40329369,259842124467
"France","FRA",1941,5274,40393765,213036716610
"France","FRA",1942,4752,40499670,192454431840
"France","FRA",1943,4559,40647177,185310479943
"France","FRA",1944,3861,40795220,157510344420
"France","FRA",1945,4101,40943803,167910536103
"France","FRA",1946,6145,41092927,252516036415
"France","FRA",1947,6596,41242594,272036150024
"France","FRA",1948,7002,41392806,289832427612
"France","FRA",1949,7884,41589702,327893210568
"France","FRA",1950,8266,41833873,345798794218
"France","FRA",1951,8705,42031196,365881561180
"France","FRA",1952,8869,42315598,375297038662
"France","FRA",1953,9060,42654661,386451228660
"France","FRA",1954,9428,43024817,405637974676
"France","FRA",1955,9881,43411377,428947816137
"France","FRA",1956,10278,43808997,450268871166
"France","FRA",1957,10779,44221224,476660573496
"France","FRA",1958,10927,44659052,487989461204
"France","FRA",1959,11124,45138433,502119928692
"France","FRA",1960,11792,45673147,538577749424
"France","FRA",1961,12302,46266974,569176314148
"France","FRA",1962,12859,46907043,603177665937
"France","FRA",1963,13330,47560825,633985797250
"France","FRA",1964,14057,48184414,677328307598
"France","FRA",1965,14609,48746653,712139853677
"France","FRA",1966,15213,49232536,748974570168
"France","FRA",1967,15792,49651080,784089855360
"France","FRA",1968,16365,50024587,818652366255
"France","FRA",1969,17352,50387441,874322876232
"France","FRA",1970,18187,50763921,923243431227
"France","FRA",1971,18881,51162569,966000465289
"France","FRA",1972,19549,51573268,1008205816132
"France","FRA",1973,20441,51979531,1062513593171
"France","FRA",1974,20902,52356793,1094361687286
"France","FRA",1975,20653,52688575,1088177139475
"France","FRA",1976,21465,52969314,1136986325010
"France","FRA",1977,22177,53208549,1180005991173
"France","FRA",1978,22698,53423112,1212597796176
"France","FRA",1979,23326,53637073,1251138364798
"France","FRA",1980,23537,53868006,1267891257222
"France","FRA",1981,23655,54121009,1280232467895
"France","FRA",1982,24120,54391469,1311922232280
"France","FRA",1983,24300,54675370,1328611491000
"France","FRA",1984,24519,54965167,1347690929673
"France","FRA",1985,24755,55254838,1367833514690
"France","FRA",1986,25238,55545271,1401851549498
"France","FRA",1987,25756,55837622,1438153792232
"France","FRA",1988,26763,56126337,1502109157131
"France","FRA",1989,27576,56404303,1555405059528
"France","FRA",1990,28129,56666861,1593982133069
"France","FRA",1991,28294.26367,56913580,1610327838923.64
"France","FRA",1992,28619.80469,57147213,1635542074637.83
"France","FRA",1993,28336.16016,57370375,1625656134439.26
"France","FRA",1994,28907.97656,57587122,1664727172933.86
"France","FRA",1995,29418.86328,57801887,1700465810979.01
"France","FRA",1996,29736.64453,58012055,1725083857989.81
"France","FRA",1997,30341.80664,58220657,1766519917147.76
"France","FRA",1998,31323.07813,58444245,1830653652383.86
"France","FRA",1999,32284.61133,58704381,1895248123953.24
"France","FRA",2000,33409.67969,59015092,1971675320595.88
"France","FRA",2001,33920.09766,59384126,2014315353373.75
"France","FRA",2002,34152.77344,59803434,2042453132335.99
"France","FRA",2003,34292.03125,60251591,2066149441434.22
"France","FRA",2004,35093.82422,60697977,2130124135347.6
"France","FRA",2005,35495.46484,61120128,2169487354440.3
"France","FRA",2006,36166.16016,61508924,2224541596653.27
"France","FRA",2007,36845.68359,61869229,2279614035691.25
"France","FRA",2008,36761.79297,62209207,2286921988561.88
"France","FRA",2009,35534.92578,62542883,2222456705472.22
"France","FRA",2010,36086.72656,62879535,2269116585764.95
"France","FRA",2011,36691,63222229,2319686804239
"France","FRA",2012,36571,63564224,2324607235904
"France","FRA",2013,36632,63893521,2340547461272
"France","FRA",2014,36527,64193550,2344797800850
"France","FRA",2015,36827,64453194,2373617775438
"France","FRA",2016,37124,64667590,2400719611160
"France","FRA",2017,37895,64842513,2457207030135
"France","FRA",2018,38515.91797,64990512,2503169229020.3
"Germany","DEU",1500,1827,8999982,16442967114
"Germany","DEU",1600,1286,12000005,15432006430
"Germany","DEU",1700,1497,12999967,19460950599
"Germany","DEU",1750,1674,17897054,29959668396
"Germany","DEU",1800,1572,1.8e+07,2.8296e+10
"Germany","DEU",1820,1572,24844857,39056115204
"Germany","DEU",1850,2276,33717866,76741863016
"Germany","DEU",1851,2244,33970411,76229602284
"Germany","DEU",1852,2273,34214795,77770229035
"Germany","DEU",1853,2252,34450874,77583368248
"Germany","DEU",1854,2300,34688580,79783734000
"Germany","DEU",1855,2263,34927923,79041889749
"Germany","DEU",1856,2440,35168915,85812152600
"Germany","DEU",1857,2541,35411567,89980791747
"Germany","DEU",1858,2509,35655890,89460628010
"Germany","DEU",1859,2495,35915420,89608972900
"Germany","DEU",1860,2613,36190385,94565476005
"Germany","DEU",1861,2523,36481013,92041595799
"Germany","DEU",1862,2622,36787538,96456924636
"Germany","DEU",1863,2788,37110194,103463220872
"Germany","DEU",1864,2837,37435677,106205015649
"Germany","DEU",1865,2821,37764012,106532277852
"Germany","DEU",1866,2823,38095224,107542817352
"Germany","DEU",1867,2815,38429338,108178586470
"Germany","DEU",1868,2966,38766380,114981083080
"Germany","DEU",1869,2965,39121267,115994556655
"Germany","DEU",1870,2931,39494319,115757848989
"Germany","DEU",1871,2896,39885860,115509450560
"Germany","DEU",1872,3078,40296219,124031762082
"Germany","DEU",1873,3186,40725727,129752166222
"Germany","DEU",1874,3386,41159810,139367116660
"Germany","DEU",1875,3366,41598517,140020608222
"Germany","DEU",1876,3301,42041897,138780301997
"Germany","DEU",1877,3241,42489999,137710086759
"Germany","DEU",1878,3352,42942875,143944517000
"Germany","DEU",1879,3234,43388996,140320013064
"Germany","DEU",1880,3174,43828181,139110646494
"Germany","DEU",1881,3228,44260243,142872064404
"Germany","DEU",1882,3258,44684993,145583707194
"Germany","DEU",1883,3416,45102238,154069245008
"Germany","DEU",1884,3472,45523375,158057158000
"Germany","DEU",1885,3532,45948441,162289893612
"Germany","DEU",1886,3524,46377473,163434214852
"Germany","DEU",1887,3626,46810508,169734902008
"Germany","DEU",1888,3732,47247582,176327976024
"Germany","DEU",1889,3792,47730525,180994150800
"Germany","DEU",1890,3870,48260349,186767550630
"Germany","DEU",1891,3821,48838083,186610315143
"Germany","DEU",1892,3936,49464772,194693342592
"Germany","DEU",1893,4089,50141481,205028515809
"Germany","DEU",1894,4141,50827444,210476445604
"Germany","DEU",1895,4281,51522787,220569051147
"Germany","DEU",1896,4368,52227640,228130331520
"Germany","DEU",1897,4423,52942131,234163045413
"Germany","DEU",1898,4540,53666393,243645424220
"Germany","DEU",1899,4631,54413956,251991030236
"Germany","DEU",1900,4758,55185341,262571852478
"Germany","DEU",1901,4576,55981081,256169426656
"Germany","DEU",1902,4611,56801719,261912726309
"Germany","DEU",1903,4795,57647806,276421229770
"Germany","DEU",1904,4914,58506492,287500901688
"Germany","DEU",1905,4948,59377964,293802165872
"Germany","DEU",1906,5024,60262412,302758357888
"Germany","DEU",1907,5172,61160030,316319675160
"Germany","DEU",1908,5187,62071014,321962349618
"Germany","DEU",1909,5220,62767668,327647226960
"Germany","DEU",1910,5337,63247408,337551416496
"Germany","DEU",1911,5432,63507611,344973342952
"Germany","DEU",1912,5617,63545612,356935702604
"Germany","DEU",1913,5815,63358703,368430857945
"Germany","DEU",1914,4876,63172340,308028329840
"Germany","DEU",1915,4621,62986521,291060713541
"Germany","DEU",1916,4678,62801243,293784214754
"Germany","DEU",1917,4705,62616506,294610660730
"Germany","DEU",1918,4755,62415473,296785574115
"Germany","DEU",1919,4122,62337715,256956061230
"Germany","DEU",1920,4457,62383655,278043950335
"Germany","DEU",1921,4906,62553720,306888550320
"Germany","DEU",1922,5310,62848341,333724690710
"Germany","DEU",1923,4383,63267954,277303442382
"Germany","DEU",1924,5099,63690369,324757191531
"Germany","DEU",1925,5630,64115604,360970850520
"Germany","DEU",1926,5746,64543678,370867973788
"Germany","DEU",1927,6282,64974611,408170506302
"Germany","DEU",1928,6519,65408420,426397489980
"Germany","DEU",1929,6457,65850348,425195697036
"Germany","DEU",1930,6333,66300486,419880977838
"Germany","DEU",1931,5821,66758925,388603702425
"Germany","DEU",1932,5359,67225759,360262842481
"Germany","DEU",1933,5668,67701081,383729727108
"Germany","DEU",1934,6150,68179764,419305548600
"Germany","DEU",1935,6567,68661832,450902250744
"Germany","DEU",1936,7095,69147308,490600150260
"Germany","DEU",1937,7468,69636216,520043261088
"Germany","DEU",1938,7960,70128582,558223512720
"Germany","DEU",1939,8617,70493827,607445307259
"Germany","DEU",1940,8612,70731329,609138205348
"Germany","DEU",1941,9103,70840459,644860698277
"Germany","DEU",1942,9149,70820585,647937532165
"Germany","DEU",1943,9389,70671068,663530657452
"Germany","DEU",1944,9698,70521868,683921075864
"Germany","DEU",1945,7195,70372982,506333605490
"Germany","DEU",1946,3534,70224410,248173064940
"Germany","DEU",1947,3883,70076152,272105698216
"Germany","DEU",1948,4517,69928207,315865711019
"Germany","DEU",1949,5231,69891436,365602101716
"Germany","DEU",1950,6186,69966252,432811234872
"Germany","DEU",1951,6704,70300011,471291273744
"Germany","DEU",1952,7257,70620275,512491335675
"Germany","DEU",1953,7818,70929839,554529481302
"Germany","DEU",1954,8364,71233393,595796099052
"Germany","DEU",1955,9240,71537454,661006074960
"Germany","DEU",1956,9846,71850645,707441450670
"Germany","DEU",1957,10348,72183453,746954371644
"Germany","DEU",1958,10739,72547581,779088472359
"Germany","DEU",1959,11440,72954885,834603884400
"Germany","DEU",1960,12282,73414229,901673560578
"Germany","DEU",1961,12675,73928077,937038375975
"Germany","DEU",1962,13106,74489450,976258731700
"Germany","DEU",1963,13367,75080749,1003604371883
"Germany","DEU",1964,14062,75677305,1064174262910
"Germany","DEU",1965,14642,76258034,1116570133828
"Germany","DEU",1966,14964,76819570,1149528045480
"Germany","DEU",1967,14979,77357251,1158734262729
"Germany","DEU",1968,15723,77847179,1223991195417
"Germany","DEU",1969,16641,78260756,1302337240596
"Germany","DEU",1970,17277,78578381,1357598688537
"Germany","DEU",1971,17657,78789931,1391193811667
"Germany","DEU",1972,18301,78901826,1443982317626
"Germany","DEU",1973,19074,78932455,1505557646670
"Germany","DEU",1974,19228,78909808,1517277788224
"Germany","DEU",1975,19193,78856031,1513483802983
"Germany","DEU",1976,20218,78781740,1592809219320
"Germany","DEU",1977,20837,78687323,1639607749351
"Germany","DEU",1978,21447,78573588,1685167741836
"Germany","DEU",1979,22305,78438171,1749563404155
"Germany","DEU",1980,22497,78283101,1761134923197
"Germany","DEU",1981,22553,78107860,1761566566580
"Germany","DEU",1982,22380,77926016,1743984238080
"Germany","DEU",1983,22840,77770210,1776271596400
"Germany","DEU",1984,23564,77682293,1830505552252
"Germany","DEU",1985,24133,77691591,1874931165603
"Germany","DEU",1986,24657,77806136,1918465895352
"Germany","DEU",1987,25027,78015742,1952499975034
"Germany","DEU",1988,25759,78307525,2017123536475
"Germany","DEU",1989,26393,78660301,2076081324293
"Germany","DEU",1990,25391,79053984,2007259707744
"Germany","DEU",1991,26769.96094,79490831,2127966440958.14
"Germany","DEU",1992,27385.05469,79963166,2189795674095.55
"Germany","DEU",1993,27250.70117,80428557,2191734572341.31
